RuleID,RuleType,FromClassName,FromAssetGroupCode,FROMASSETGROUP,FromAssetTypeCode,FROMASSETTYPE,FromTerminal,ToClassName,ToAssetGroupCode,TOASSETGROUP,ToAssetTypeCode,TOASSETTYPE,ToTerminal,ViaClassName,ViaAssetGroupCode,ViaAssetGroup,ViaAssetTypeCode,ViaAssetType,ViaTerminal
2339,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,1,High Voltage Attachment,1,AC Overhead,,meh.unadmin.ElectricLine,2,High Voltage Conductor,20,AC Overhead,,,,,,,
2340,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,1,High Voltage Attachment,3,DC Overhead,,meh.unadmin.ElectricLine,2,High Voltage Conductor,23,DC Overhead,,,,,,,
2344,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,21,AC Tap,,meh.unadmin.ElectricLine,2,High Voltage Conductor,20,AC Overhead,,,,,,,
2345,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,21,AC Tap,,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
2348,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,23,DC Tap,,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
2341,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,24,AC Busbar Tap,,meh.unadmin.ElectricLine,1,High Voltage Busbar,1,AC Station Single Phase,,,,,,,
2342,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,24,AC Busbar Tap,,meh.unadmin.ElectricLine,1,High Voltage Busbar,2,AC Station Three Phase,,,,,,,
2343,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,24,AC Busbar Tap,,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
2346,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,25,DC Busbar Tap,,meh.unadmin.ElectricLine,1,High Voltage Busbar,3,DC Station,,,,,,,
2347,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,25,DC Busbar Tap,,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
2349,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,41,AC,,meh.unadmin.ElectricLine,2,High Voltage Conductor,20,AC Overhead,,,,,,,
2350,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,41,AC,,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
2355,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,42,DC,,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
2354,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,43,AC Riser,,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
2358,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,44,DC Riser,,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
2351,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,45,AC Busbar Terminator,,meh.unadmin.ElectricLine,1,High Voltage Busbar,1,AC Station Single Phase,,,,,,,
2352,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,45,AC Busbar Terminator,,meh.unadmin.ElectricLine,1,High Voltage Busbar,2,AC Station Three Phase,,,,,,,
2353,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,45,AC Busbar Terminator,,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
2356,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,46,DC Busbar Terminator,,meh.unadmin.ElectricLine,1,High Voltage Busbar,3,DC Station,,,,,,,
2357,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,3,High Voltage Line End,46,DC Busbar Terminator,,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
2359,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,4,Low Voltage Attachment,60,Overhead,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,100,Overhead,,,,,,,
1956,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,61,Battery,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1958,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,61,Battery,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1957,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,61,Battery,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
1959,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,61,Battery,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
2360,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,4,Low Voltage Attachment,61,Underground,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,101,Submersible,,,,,,,
2361,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,4,Low Voltage Attachment,61,Underground,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
1960,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,62,Biomass,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1961,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,62,Biomass,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1962,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,63,Coal,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1963,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,63,Coal,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1964,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,64,Gas Turbine,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1965,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,64,Gas Turbine,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1966,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,65,Geothermal,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1967,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,65,Geothermal,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1968,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,66,Hydro,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1969,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,66,Hydro,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1970,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,67,Nuclear,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1971,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,67,Nuclear,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1972,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,68,Photovoltaic Solar,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1974,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,68,Photovoltaic Solar,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1973,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,68,Photovoltaic Solar,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
1975,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,68,Photovoltaic Solar,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
1976,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,69,Thermal Solar,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1978,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,69,Thermal Solar,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1977,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,69,Thermal Solar,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
1979,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,69,Thermal Solar,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
1980,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,70,Wind,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1982,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,70,Wind,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1981,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,70,Wind,CB:Bus Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
1983,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,4,High Voltage Generation,70,Wind,CB:Line Side,meh.unadmin.ElectricLine,3,High Voltage Connector,41,DC Connector,,,,,,,
2362,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,5,Low Voltage Busbar,80,Cabinet,,,,,,,
2363,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,5,Low Voltage Busbar,81,Station,,,,,,,
2364,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,7,Low Voltage Connector,120,Connector,,,,,,,
2365,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,100,Overhead,,,,,,,
2366,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,7,Low Voltage Connector,120,Connector,,,,,,,
2367,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,83,Underground Solid Connection,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2368,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,84,Underground Splice,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2369,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,100,Overhead,,,,,,,
2370,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,meh.unadmin.ElectricLine,7,Low Voltage Connector,120,Connector,,,,,,,
2375,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,101,Submersible,,,,,,,
2376,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2377,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,101,Underground Terminator,,meh.unadmin.ElectricLine,7,Low Voltage Connector,120,Connector,,,,,,,
2371,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,102,Overhead Wire Change,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,100,Overhead,,,,,,,
2372,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,103,Riser,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,101,Submersible,,,,,,,
2373,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,103,Riser,,meh.unadmin.ElectricLine,6,Low Voltage Conductor,102,Underground,,,,,,,
2374,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,6,Low Voltage Line End,103,Riser,,meh.unadmin.ElectricLine,7,Low Voltage Connector,120,Connector,,,,,,,
2378,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,60,Overhead,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,160,Overhead Single Phase,,,,,,,
2379,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,60,Overhead,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,161,Overhead Three Phase,,,,,,,
2380,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,60,Overhead,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,162,Overhead Two Phase,,,,,,,
2381,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,60,Overhead,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2382,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,60,Overhead,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2383,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,61,Underground,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2384,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,61,Underground,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2385,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,61,Underground,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase,,,,,,,
1984,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,7,High Voltage Power Factor Correcting,121,AC Capacitor,Single Terminal,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1986,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,7,High Voltage Power Factor Correcting,122,AC Wave Trap,Single Terminal,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1985,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,7,High Voltage Power Factor Correcting,123,AC Reactor,Single Terminal,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
2386,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,140,Cabinet Single Phase,,,,,,,
2387,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,141,Cabinet Three Phase,,,,,,,
2388,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,142,Station Single Phase,,,,,,,
2389,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,8,Medium Voltage Busbar,143,Station Three Phase,,,,,,,
2390,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,180,Single Phase,,,,,,,
2391,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,181,Three Phase,,,,,,,
2392,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,80,Busbar Tap,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,182,Two Phase,,,,,,,
2394,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,81,Overhead Splice,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2395,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,160,Overhead Single Phase,,,,,,,
2396,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,161,Overhead Three Phase,,,,,,,
2397,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,162,Overhead Two Phase,,,,,,,
2398,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,180,Single Phase,,,,,,,
2399,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,181,Three Phase,,,,,,,
2400,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap,,meh.unadmin.ElectricLine,10,Medium Voltage Connector,182,Two Phase,,,,,,,
2401,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,83,Underground Solid Connection,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,163,Submersible Single Phase,,,,,,,
2402,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,83,Underground Solid Connection,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,164,Submersible Three Phase,,,,,,,
2403,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,83,Underground Solid Connection,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2404,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,83,Underground Solid Connection,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2405,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,83,Underground Solid Connection,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase,,,,,,,
2406,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,84,Underground Splice,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,165,Underground Single Phase,,,,,,,
2407,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,84,Underground Splice,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,166,Underground Three Phase,,,,,,,
2408,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,84,Underground Splice,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,167,Underground Two Phase,,,,,,,
1987,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,8,High Voltage Regulator,142,AC Three Phase,VR:In Bushing,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
1988,JunctionEdgeConnectivity,meh.unadmin.ElectricDevice,8,High Voltage Regulator,142,AC Three Phase,VR:Out Bushing,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
2393,JunctionEdgeConnectivity,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,142,Overhead Solid Connection,,meh.unadmin.ElectricLine,9,Medium Voltage Conductor,161,Overhead Three Phase,,,,,,,
